"","chr","start","end","length","abs_summit","pileup","-log10(pvalue)","fold_enrichment","-log10(qvalue)","name"
"18109","chr10",21183142,21183271,130,21183167,8,7.15678,5.25217,4.85674,"Ind1_75DA24h_dedup_peak_18109"
"18110","chr10",21184285,21184538,254,21184421,15,15.9569,9.3372,13.17909,"Ind1_75DA24h_dedup_peak_18110"
"18111","chr10",21214463,21214585,123,21214494,7,6.05234,4.6686,3.8397,"Ind1_75DA24h_dedup_peak_18111"
"18112","chr10",21258118,21258209,92,21258156,7,5.91939,4.58745,3.74062,"Ind1_75DA24h_dedup_peak_18112"
"18113","chr10",21264194,21264527,334,21264280,6,4.99812,4.08502,2.88296,"Ind1_75DA24h_dedup_peak_18113"
"18114","chr10",21265806,21265903,98,21265838,8,7.15678,5.25217,4.85674,"Ind1_75DA24h_dedup_peak_18114"
"18115","chr10",21278784,21279109,326,21278869,18,16.62739,8.97198,13.82466,"Ind1_75DA24h_dedup_peak_18115"
"18116","chr10",21285677,21286107,431,21285816,12,10.8569,6.90681,8.32503,"Ind1_75DA24h_dedup_peak_18116"
"18117","chr10",21290848,21291015,168,21291008,12,8.50523,5.44651,6.11459,"Ind1_75DA24h_dedup_peak_18117"
"18118","chr10",21292878,21293238,361,21293027,31,32.08404,13.7735,28.73643,"Ind1_75DA24h_dedup_peak_18118"
"18119","chr10",21299675,21299807,133,21299778,5,4.00056,3.50145,1.99732,"Ind1_75DA24h_dedup_peak_18119"
"18120","chr10",21304446,21304520,75,21304488,6,4.99812,4.08502,2.88296,"Ind1_75DA24h_dedup_peak_18120"
"18121","chr10",21314396,21314620,225,21314588,18,8.46361,4.35721,6.0752,"Ind1_75DA24h_dedup_peak_18121"
"18122","chr10",21315302,21315648,347,21315549,38,27.11481,8.90557,23.92739,"Ind1_75DA24h_dedup_peak_18122"
"18123","chr10",21315893,21316238,346,21315994,58,50.38386,13.47254,46.52811,"Ind1_75DA24h_dedup_peak_18123"
"18124","chr10",21327692,21327881,190,21327742,15,14.41354,8.4171,11.71089,"Ind1_75DA24h_dedup_peak_18124"
"18125","chr10",21330063,21330362,300,21330235,27,26.15097,11.7678,22.99389,"Ind1_75DA24h_dedup_peak_18125"
"18126","chr10",21335018,21335323,306,21335216,35,28.8287,10.55378,25.58483,"Ind1_75DA24h_dedup_peak_18126"
"18127","chr10",21336406,21336584,179,21336438,12,6.19691,4.04609,3.97562,"Ind1_75DA24h_dedup_peak_18127"
"18128","chr10",21336696,21337115,420,21336982,40,36.34649,12.77561,32.87035,"Ind1_75DA24h_dedup_peak_18128"
"18129","chr10",21350104,21350826,723,21350693,15,14.41354,8.4171,11.71089,"Ind1_75DA24h_dedup_peak_18129"
"18130","chr10",21364516,21364748,233,21364630,29,22.66112,9.15603,19.62681,"Ind1_75DA24h_dedup_peak_18130"
"18131","chr10",21366133,21366307,175,21366180,22,13.60338,6.21172,10.9335,"Ind1_75DA24h_dedup_peak_18131"
"18132","chr10",21369124,21369328,205,21369181,44,34.74795,10.73378,31.3189,"Ind1_75DA24h_dedup_peak_18132"
"18133","chr10",21369816,21370022,207,21369852,21,12.28452,5.74447,9.67908,"Ind1_75DA24h_dedup_peak_18133"
"18134","chr10",21372842,21373251,410,21373142,34,28.82549,10.86803,25.5817,"Ind1_75DA24h_dedup_peak_18134"
"18135","chr10",21397075,21397270,196,21397212,17,14.54032,7.97867,11.8327,"Ind1_75DA24h_dedup_peak_18135"
"18136","chr10",21398624,21398886,263,21398744,19,16.36273,8.52613,13.57003,"Ind1_75DA24h_dedup_peak_18136"
"18137","chr10",21399725,21399915,191,21399835,22,20.21796,9.93166,17.27,"Ind1_75DA24h_dedup_peak_18137"
"18138","chr10",21419078,21419275,198,21419124,22,26.08018,13.42222,22.92535,"Ind1_75DA24h_dedup_peak_18138"
"18139","chr10",21427915,21428110,196,21428021,10,9.49672,6.41932,7.04127,"Ind1_75DA24h_dedup_peak_18139"
"18140","chr10",21430265,21430387,123,21430365,8,7.15678,5.25217,4.85674,"Ind1_75DA24h_dedup_peak_18140"
"18141","chr10",21430661,21430742,82,21430690,6,4.99812,4.08502,2.88296,"Ind1_75DA24h_dedup_peak_18141"
"18142","chr10",21488762,21488914,153,21488770,7,6.05234,4.6686,3.8397,"Ind1_75DA24h_dedup_peak_18142"
"18143","chr10",21494664,21494902,239,21494899,16,4.90176,2.92173,2.82618,"Ind1_75DA24h_dedup_peak_18143"
"18144","chr10",21495663,21497423,1761,21497254,43,24.76616,6.97096,21.65638,"Ind1_75DA24h_dedup_peak_18144"
"18145","chr10",21502117,21502217,101,21502193,13,8.50584,5.24893,6.11513,"Ind1_75DA24h_dedup_peak_18145"
"18146","chr10",21510238,21510328,91,21510247,8,5.21854,4.02939,3.08844,"Ind1_75DA24h_dedup_peak_18146"
"18147","chr10",21516302,21516499,198,21516397,26,18.80877,7.95894,15.9149,"Ind1_75DA24h_dedup_peak_18147"
"18148","chr10",21516657,21516805,149,21516711,22,14.66482,6.76493,11.94424,"Ind1_75DA24h_dedup_peak_18148"
"18149","chr10",21516915,21517044,130,21516983,24,16.68624,7.35319,13.88136,"Ind1_75DA24h_dedup_peak_18149"
"18150","chr10",21517379,21517613,235,21517551,18,10.90544,5.61931,8.37142,"Ind1_75DA24h_dedup_peak_18150"
"18151","chr10",21525516,21525847,332,21525739,20,11.56131,5.57035,8.99808,"Ind1_75DA24h_dedup_peak_18151"
"18152","chr10",21525923,21526692,770,21526313,31,22.40885,8.47974,19.38297,"Ind1_75DA24h_dedup_peak_18152"
"18153","chr10",21527136,21527582,447,21527507,20,11.497,5.5374,8.93668,"Ind1_75DA24h_dedup_peak_18153"
"18154","chr10",21533625,21533827,203,21533798,16,7.94503,4.396,5.60131,"Ind1_75DA24h_dedup_peak_18154"
"18155","chr10",21533930,21534281,352,21534190,42,34.41804,11.16245,30.99866,"Ind1_75DA24h_dedup_peak_18155"
"18156","chr10",21534361,21534499,139,21534421,15,7.20521,4.1575,4.90238,"Ind1_75DA24h_dedup_peak_18156"
"18157","chr10",21534656,21534748,93,21534692,18,9.63702,4.94665,7.17486,"Ind1_75DA24h_dedup_peak_18157"
"18158","chr10",21534946,21535022,77,21534986,13,5.70993,3.63076,3.54586,"Ind1_75DA24h_dedup_peak_18158"
"18159","chr10",21535199,21535479,281,21535425,21,12.13105,5.66703,9.53214,"Ind1_75DA24h_dedup_peak_18159"
"18160","chr10",21550245,21550474,230,21550332,19,20.53903,11.04255,17.58018,"Ind1_75DA24h_dedup_peak_18160"
"18161","chr10",21581417,21581559,143,21581491,13,13.28104,8.17005,10.62387,"Ind1_75DA24h_dedup_peak_18161"
"18162","chr10",21600988,21601130,143,21600999,10,9.49672,6.41932,7.04127,"Ind1_75DA24h_dedup_peak_18162"
"18163","chr10",21624633,21624862,230,21624678,14,14.5045,8.69465,11.79813,"Ind1_75DA24h_dedup_peak_18163"
"18164","chr10",21662787,21662883,97,21662816,7,6.05234,4.6686,3.8397,"Ind1_75DA24h_dedup_peak_18164"
"18165","chr10",21705006,21705105,100,21705037,7,5.8717,4.55813,3.6963,"Ind1_75DA24h_dedup_peak_18165"
"18166","chr10",21705199,21705321,123,21705287,9,8.07694,5.69767,5.72574,"Ind1_75DA24h_dedup_peak_18166"
"18167","chr10",21705550,21705713,164,21705681,8,6.9518,5.1279,4.68405,"Ind1_75DA24h_dedup_peak_18167"
"18168","chr10",21724815,21725034,220,21724974,38,39.64685,15.35364,36.07658,"Ind1_75DA24h_dedup_peak_18168"
"18169","chr10",21726989,21727104,116,21727063,10,6.14798,4.33051,3.92968,"Ind1_75DA24h_dedup_peak_18169"
"18170","chr10",21727505,21727688,184,21727675,14,8.98803,5.33948,6.5728,"Ind1_75DA24h_dedup_peak_18170"
"18171","chr10",21727845,21727960,116,21727912,22,17.22273,8.17633,14.39793,"Ind1_75DA24h_dedup_peak_18171"
"18172","chr10",21732266,21732412,147,21732333,19,17.27308,9.07572,14.44653,"Ind1_75DA24h_dedup_peak_18172"
"18173","chr10",21733831,21733954,124,21733842,9,7.50235,5.34477,5.18304,"Ind1_75DA24h_dedup_peak_18173"
"18174","chr10",21744330,21744556,227,21744409,17,17.40598,9.71767,14.56804,"Ind1_75DA24h_dedup_peak_18174"
"18175","chr10",21753275,21753382,108,21753314,9,5.19009,3.87412,3.06195,"Ind1_75DA24h_dedup_peak_18175"
"18176","chr10",21788215,21788364,150,21788234,6,4.99812,4.08502,2.88296,"Ind1_75DA24h_dedup_peak_18176"
"18177","chr10",21788510,21788661,152,21788527,8,7.15678,5.25217,4.85674,"Ind1_75DA24h_dedup_peak_18177"
"18178","chr10",21821084,21821227,144,21821170,16,17.33496,9.92077,14.49963,"Ind1_75DA24h_dedup_peak_18178"
"18179","chr10",21837497,21837712,216,21837540,10,9.30998,6.30774,6.8784,"Ind1_75DA24h_dedup_peak_18179"
"18180","chr10",21889087,21889200,114,21889100,6,4.99812,4.08502,2.88296,"Ind1_75DA24h_dedup_peak_18180"
"18181","chr10",21927044,21927273,230,21927131,20,23.0817,12.25507,20.02968,"Ind1_75DA24h_dedup_peak_18181"
"18182","chr10",21950662,21950843,182,21950761,7,6.05234,4.6686,3.8397,"Ind1_75DA24h_dedup_peak_18182"
"18183","chr10",21989663,21989782,120,21989739,12,11.98682,7.58647,9.39389,"Ind1_75DA24h_dedup_peak_18183"
"18184","chr10",22002913,22003954,1042,22003732,57,56.78651,16.78261,52.77587,"Ind1_75DA24h_dedup_peak_18184"
"18185","chr10",22134432,22134520,89,22134437,6,4.99812,4.08502,2.88296,"Ind1_75DA24h_dedup_peak_18185"
"18186","chr10",22219447,22219597,151,22219460,9,8.3063,5.83575,5.92567,"Ind1_75DA24h_dedup_peak_18186"
"18187","chr10",22229078,22229619,542,22229336,51,58.54551,20.32199,54.49423,"Ind1_75DA24h_dedup_peak_18187"
"18188","chr10",22246623,22246770,148,22246694,18,20.16388,11.08792,17.21802,"Ind1_75DA24h_dedup_peak_18188"
"18189","chr10",22252007,22252103,97,22252018,7,5.73312,4.4724,3.56741,"Ind1_75DA24h_dedup_peak_18189"
"18190","chr10",22252372,22252655,284,22252537,10,9.15519,6.21449,6.73137,"Ind1_75DA24h_dedup_peak_18190"
"18191","chr10",22316319,22316765,447,22316405,34,30.13611,11.56615,26.84974,"Ind1_75DA24h_dedup_peak_18191"
"18192","chr10",22317047,22317146,100,22317135,12,5.54542,3.67031,3.39247,"Ind1_75DA24h_dedup_peak_18192"
"18193","chr10",22320876,22321017,142,22320983,22,13.12741,5.97061,10.48616,"Ind1_75DA24h_dedup_peak_18193"
"18194","chr10",22321367,22321572,206,22321454,23,15.49234,6.96714,12.73977,"Ind1_75DA24h_dedup_peak_18194"
"18195","chr10",22322096,22322229,134,22322203,9,4.73161,3.5835,2.66995,"Ind1_75DA24h_dedup_peak_18195"
"18196","chr10",22326231,22326311,81,22326263,8,5.40073,4.14739,3.25799,"Ind1_75DA24h_dedup_peak_18196"
"18197","chr10",22334399,22334506,108,22334418,6,4.41655,3.71905,2.38018,"Ind1_75DA24h_dedup_peak_18197"
"18198","chr10",22336220,22336364,145,22336250,10,5.78241,4.10117,3.61317,"Ind1_75DA24h_dedup_peak_18198"
"18199","chr10",22336445,22336586,142,22336493,13,8.13265,5.02363,5.77845,"Ind1_75DA24h_dedup_peak_18199"
"18200","chr10",22340414,22341048,635,22340567,20,15.51289,7.74317,12.75964,"Ind1_75DA24h_dedup_peak_18200"
"18201","chr10",22345171,22345346,176,22345222,7,4.06464,3.39422,2.05649,"Ind1_75DA24h_dedup_peak_18201"
"18202","chr10",22427261,22427457,197,22427350,15,15.9569,9.3372,13.17909,"Ind1_75DA24h_dedup_peak_18202"
"18203","chr10",22428046,22428232,187,22428097,9,8.3063,5.83575,5.92567,"Ind1_75DA24h_dedup_peak_18203"
"18204","chr10",22434063,22434191,129,22434154,13,9.36578,5.77503,6.93128,"Ind1_75DA24h_dedup_peak_18204"
"18205","chr10",22436811,22437522,712,22437121,21,18.40522,9.15979,15.53135,"Ind1_75DA24h_dedup_peak_18205"
"18206","chr10",22437616,22437847,232,22437693,11,7.39379,4.9424,5.08042,"Ind1_75DA24h_dedup_peak_18206"
"18207","chr10",22476022,22476138,117,22476071,8,6.02218,4.54685,3.83622,"Ind1_75DA24h_dedup_peak_18207"
"18208","chr10",22477484,22477653,170,22477560,16,14.35139,8.12799,11.65126,"Ind1_75DA24h_dedup_peak_18208"
"18209","chr10",22477816,22477927,112,22477851,10,7.57129,5.23124,5.24818,"Ind1_75DA24h_dedup_peak_18209"
"18210","chr10",22478016,22478110,95,22478073,7,4.67832,3.79779,2.62099,"Ind1_75DA24h_dedup_peak_18210"
"18211","chr10",22482378,22482471,94,22482391,9,7.84391,5.55567,5.50572,"Ind1_75DA24h_dedup_peak_18211"
"18212","chr10",22513921,22514012,92,22513959,6,4.99812,4.08502,2.88296,"Ind1_75DA24h_dedup_peak_18212"
"18213","chr10",22518429,22518657,229,22518503,8,7.15678,5.25217,4.85674,"Ind1_75DA24h_dedup_peak_18213"
"18214","chr10",22534934,22535074,141,22534975,11,10.72454,7.0029,8.19838,"Ind1_75DA24h_dedup_peak_18214"
"18215","chr10",22543808,22543884,77,22543837,9,7.76935,5.5099,5.43523,"Ind1_75DA24h_dedup_peak_18215"
"18216","chr10",22556920,22557045,126,22556968,15,15.9569,9.3372,13.17909,"Ind1_75DA24h_dedup_peak_18216"
"18217","chr10",22597208,22597437,230,22597311,22,19.59637,9.56126,16.67519,"Ind1_75DA24h_dedup_peak_18217"
"18218","chr10",22598573,22598707,135,22598665,11,7.72251,5.1485,5.39109,"Ind1_75DA24h_dedup_peak_18218"
"18219","chr10",22599361,22599496,136,22599364,8,4.99802,3.8863,2.88296,"Ind1_75DA24h_dedup_peak_18219"
"18220","chr10",22605237,22605416,180,22605305,20,20.04192,10.45141,17.10508,"Ind1_75DA24h_dedup_peak_18220"
"18221","chr10",22607305,22607548,244,22607436,15,15.35471,8.98235,12.60753,"Ind1_75DA24h_dedup_peak_18221"
"18222","chr10",22618084,22618815,732,22618691,43,36.20395,11.70603,32.73185,"Ind1_75DA24h_dedup_peak_18222"
"18223","chr10",22626020,22626110,91,22626075,15,14.69278,8.58595,11.97116,"Ind1_75DA24h_dedup_peak_18223"
"18224","chr10",22630730,22630892,163,22630867,9,8.3063,5.83575,5.92567,"Ind1_75DA24h_dedup_peak_18224"
"18225","chr10",22648652,22648875,224,22648761,10,8.8618,6.03603,6.45294,"Ind1_75DA24h_dedup_peak_18225"
"18226","chr10",22676568,22676701,134,22676596,8,7.15678,5.25217,4.85674,"Ind1_75DA24h_dedup_peak_18226"
"18227","chr10",22681822,22681914,93,22681850,9,8.3063,5.83575,5.92567,"Ind1_75DA24h_dedup_peak_18227"
"18228","chr10",22693671,22693762,92,22693710,8,7.15678,5.25217,4.85674,"Ind1_75DA24h_dedup_peak_18228"
"18229","chr10",22713418,22713534,117,22713505,9,4.61216,3.5083,2.56024,"Ind1_75DA24h_dedup_peak_18229"
"18230","chr10",22713966,22714384,419,22714264,15,9.8867,5.6653,7.41284,"Ind1_75DA24h_dedup_peak_18230"
"18231","chr10",22714470,22714690,221,22714535,23,18.32604,8.5205,15.45505,"Ind1_75DA24h_dedup_peak_18231"
"18232","chr10",22714809,22714998,190,22714955,10,5.40141,3.8642,3.2586,"Ind1_75DA24h_dedup_peak_18232"
"18233","chr10",22736224,22736354,131,22736309,12,11.47687,7.28287,8.91734,"Ind1_75DA24h_dedup_peak_18233"
"18234","chr10",22737716,22737922,207,22737832,21,23.60192,12.27346,20.53292,"Ind1_75DA24h_dedup_peak_18234"
"18235","chr10",22805416,22805685,270,22805494,9,8.3063,5.83575,5.92567,"Ind1_75DA24h_dedup_peak_18235"
"18236","chr10",22816396,22816563,168,22816514,18,17.36681,9.42099,14.53032,"Ind1_75DA24h_dedup_peak_18236"
"18237","chr10",22816694,22817241,548,22817161,22,21.9264,10.95753,18.91639,"Ind1_75DA24h_dedup_peak_18237"
"18238","chr10",22823121,22823487,367,22823222,45,52.48845,19.67279,48.58094,"Ind1_75DA24h_dedup_peak_18238"
"18239","chr10",22825037,22825224,188,22825058,10,6.50936,4.55861,4.26891,"Ind1_75DA24h_dedup_peak_18239"
"18240","chr10",22851839,22852176,338,22852050,29,25.66293,10.79387,22.52443,"Ind1_75DA24h_dedup_peak_18240"
"18241","chr10",22854972,22855474,503,22855186,24,20.47395,9.45258,17.51714,"Ind1_75DA24h_dedup_peak_18241"
"18242","chr10",22927896,22928049,154,22927964,15,15.9569,9.3372,13.17909,"Ind1_75DA24h_dedup_peak_18242"
"18243","chr10",23047356,23047564,209,23047424,17,17.67292,9.87713,14.8253,"Ind1_75DA24h_dedup_peak_18243"
"18244","chr10",23047801,23047954,154,23047864,22,24.62044,12.56922,21.51518,"Ind1_75DA24h_dedup_peak_18244"
"18245","chr10",23053121,23053319,199,23053245,7,6.05234,4.6686,3.8397,"Ind1_75DA24h_dedup_peak_18245"
"18246","chr10",23068200,23068417,218,23068294,22,24.19587,12.31759,21.10762,"Ind1_75DA24h_dedup_peak_18246"
"18247","chr10",23073651,23073759,109,23073661,6,4.99812,4.08502,2.88296,"Ind1_75DA24h_dedup_peak_18247"
"18248","chr10",23095355,23095922,568,23095583,24,20.5203,9.47937,17.56198,"Ind1_75DA24h_dedup_peak_18248"
"18249","chr10",23096130,23096362,233,23096253,17,12.59158,6.80585,9.97302,"Ind1_75DA24h_dedup_peak_18249"
"18250","chr10",23148304,23148458,155,23148376,9,8.3063,5.83575,5.92567,"Ind1_75DA24h_dedup_peak_18250"
"18251","chr10",23173822,23174120,299,23174099,9,7.69625,5.46488,5.36617,"Ind1_75DA24h_dedup_peak_18251"
"18252","chr10",23174330,23174421,92,23174371,6,4.49827,3.77148,2.45556,"Ind1_75DA24h_dedup_peak_18252"
"18253","chr10",23192866,23193197,332,23192926,12,8.31706,5.32965,5.93587,"Ind1_75DA24h_dedup_peak_18253"
"18254","chr10",23199117,23199463,347,23199285,11,9.6453,6.35029,7.18283,"Ind1_75DA24h_dedup_peak_18254"
"18255","chr10",23278112,23278186,75,23278145,6,4.99812,4.08502,2.88296,"Ind1_75DA24h_dedup_peak_18255"
"18256","chr10",23310597,23310763,167,23310673,18,18.02891,9.82148,15.1684,"Ind1_75DA24h_dedup_peak_18256"
"18257","chr10",23310930,23311131,202,23311038,14,12.60366,7.54957,9.98461,"Ind1_75DA24h_dedup_peak_18257"
"18258","chr10",23311255,23311460,206,23311365,13,11.10657,6.85287,8.56353,"Ind1_75DA24h_dedup_peak_18258"
"18259","chr10",23315014,23315099,86,23315063,13,9.70973,5.98737,7.24416,"Ind1_75DA24h_dedup_peak_18259"
"18260","chr10",23317086,23317168,83,23317101,7,6.01717,4.64722,3.83166,"Ind1_75DA24h_dedup_peak_18260"
"18261","chr10",23317412,23317492,81,23317459,7,5.98422,4.62712,3.80086,"Ind1_75DA24h_dedup_peak_18261"
"18262","chr10",23338428,23338749,322,23338669,19,19.36035,10.3384,16.44724,"Ind1_75DA24h_dedup_peak_18262"
"18263","chr10",23343878,23344049,172,23343993,13,7.56298,4.68433,5.24026,"Ind1_75DA24h_dedup_peak_18263"
"18264","chr10",23344316,23344919,604,23344800,17,11.40808,6.11448,8.85165,"Ind1_75DA24h_dedup_peak_18264"
"18265","chr10",23345927,23346173,247,23346046,22,16.86835,7.97497,14.05666,"Ind1_75DA24h_dedup_peak_18265"
"18266","chr10",23352056,23352221,166,23352158,16,17.33496,9.92077,14.49963,"Ind1_75DA24h_dedup_peak_18266"
"18267","chr10",23365528,23365872,345,23365590,33,37.63716,16.25599,34.12343,"Ind1_75DA24h_dedup_peak_18267"
"18268","chr10",23370242,23370428,187,23370314,9,5.99511,4.38896,3.81123,"Ind1_75DA24h_dedup_peak_18268"
"18269","chr10",23372722,23372941,220,23372867,8,7.02417,5.17196,4.75193,"Ind1_75DA24h_dedup_peak_18269"
"18270","chr10",23384403,23384557,155,23384441,12,11.98682,7.58647,9.39389,"Ind1_75DA24h_dedup_peak_18270"
"18271","chr10",23384640,23384777,138,23384675,13,13.28104,8.17005,10.62387,"Ind1_75DA24h_dedup_peak_18271"
"18272","chr10",23399695,23400205,511,23400044,71,83.25641,24.15123,78.74705,"Ind1_75DA24h_dedup_peak_18272"
"18273","chr10",23405642,23405854,213,23405678,16,16.6598,9.52376,13.85587,"Ind1_75DA24h_dedup_peak_18273"
"18274","chr10",23412287,23412464,178,23412321,12,11.98682,7.58647,9.39389,"Ind1_75DA24h_dedup_peak_18274"
"18275","chr10",23438611,23439474,864,23439039,44,35.57724,11.11023,32.12339,"Ind1_75DA24h_dedup_peak_18275"
"18276","chr10",23439578,23439671,94,23439612,11,4.06964,2.95727,2.06105,"Ind1_75DA24h_dedup_peak_18276"
"18277","chr10",23440265,23440660,396,23440335,20,10.60742,5.0908,8.09906,"Ind1_75DA24h_dedup_peak_18277"
"18278","chr10",23461614,23461803,190,23461757,16,17.33496,9.92077,14.49963,"Ind1_75DA24h_dedup_peak_18278"
"18279","chr10",23512546,23512652,107,23512596,14,14.60504,8.75362,11.8868,"Ind1_75DA24h_dedup_peak_18279"
"18280","chr10",23609009,23609087,79,23609025,6,4.99812,4.08502,2.88296,"Ind1_75DA24h_dedup_peak_18280"
"18281","chr10",23611141,23611284,144,23611209,18,20.16388,11.08792,17.21802,"Ind1_75DA24h_dedup_peak_18281"
"18282","chr10",23630959,23631198,240,23631055,17,18.73772,10.50435,15.84625,"Ind1_75DA24h_dedup_peak_18282"
"18283","chr10",23694571,23694793,223,23694631,14,12.28827,7.35581,9.68246,"Ind1_75DA24h_dedup_peak_18283"
"18284","chr10",23694933,23695040,108,23695027,8,5.77602,4.38935,3.60738,"Ind1_75DA24h_dedup_peak_18284"
"18285","chr10",23703016,23703145,130,23703094,16,17.33496,9.92077,14.49963,"Ind1_75DA24h_dedup_peak_18285"
"18286","chr10",23779382,23779515,134,23779471,7,6.05234,4.6686,3.8397,"Ind1_75DA24h_dedup_peak_18286"
"18287","chr10",23826509,23826701,193,23826626,18,20.16388,11.08792,17.21802,"Ind1_75DA24h_dedup_peak_18287"
"18288","chr10",23918868,23919212,345,23918995,37,42.21798,17.27317,38.57634,"Ind1_75DA24h_dedup_peak_18288"
"18289","chr10",23975594,23975721,128,23975688,8,5.89024,4.46257,3.71348,"Ind1_75DA24h_dedup_peak_18289"
"18290","chr10",23980139,23980500,362,23980224,31,34.16578,15.00476,30.75384,"Ind1_75DA24h_dedup_peak_18290"
"18291","chr10",24008642,24009101,460,24008884,80,90.05327,23.36197,85.45602,"Ind1_75DA24h_dedup_peak_18291"
"18292","chr10",24128465,24128616,152,24128551,14,14.60504,8.75362,11.8868,"Ind1_75DA24h_dedup_peak_18292"
"18293","chr10",24132849,24133024,176,24132952,11,10.72454,7.0029,8.19838,"Ind1_75DA24h_dedup_peak_18293"
"18294","chr10",24196578,24196675,98,24196645,11,10.72454,7.0029,8.19838,"Ind1_75DA24h_dedup_peak_18294"
"18295","chr10",24208732,24209310,579,24209233,26,22.3524,9.90092,19.32837,"Ind1_75DA24h_dedup_peak_18295"
"18296","chr10",24210020,24210408,389,24210147,23,18.24681,8.47551,15.37868,"Ind1_75DA24h_dedup_peak_18296"
"18297","chr10",24215250,24215566,317,24215309,14,12.5346,7.50719,9.91848,"Ind1_75DA24h_dedup_peak_18297"
"18298","chr10",24247735,24247832,98,24247782,7,6.05234,4.6686,3.8397,"Ind1_75DA24h_dedup_peak_18298"
"18299","chr10",24255331,24255442,112,24255372,9,4.96067,3.72833,2.88018,"Ind1_75DA24h_dedup_peak_18299"
"18300","chr10",24256099,24256419,321,24256227,41,42.53098,15.74679,38.88081,"Ind1_75DA24h_dedup_peak_18300"
"18301","chr10",24277981,24278092,112,24278025,10,9.49672,6.41932,7.04127,"Ind1_75DA24h_dedup_peak_18301"
"18302","chr10",24293441,24293792,352,24293573,24,26.65639,13.12591,23.48335,"Ind1_75DA24h_dedup_peak_18302"
"18303","chr10",24300000,24300112,113,24300050,15,15.9569,9.3372,13.17909,"Ind1_75DA24h_dedup_peak_18303"
"18304","chr10",24306703,24306829,127,24306782,10,9.30998,6.30774,6.8784,"Ind1_75DA24h_dedup_peak_18304"
"18305","chr10",24308219,24308324,106,24308291,12,11.98682,7.58647,9.39389,"Ind1_75DA24h_dedup_peak_18305"
"18306","chr10",24333939,24334063,125,24333977,10,9.49672,6.41932,7.04127,"Ind1_75DA24h_dedup_peak_18306"
"18307","chr10",24360672,24360747,76,24360716,8,7.15678,5.25217,4.85674,"Ind1_75DA24h_dedup_peak_18307"
"18308","chr10",24383095,24383518,424,24383201,18,12.17508,6.32565,9.5742,"Ind1_75DA24h_dedup_peak_18308"
