"","chr","start","end","length","abs_summit","pileup","-log10(pvalue)","fold_enrichment","-log10(qvalue)","name"
"4194","chr11",18395883,18396412,530,18396097,32,31.82316,13.23679,27.50573,"NA_peak_4194"
"4195","chr11",18526592,18527250,659,18526964,25,27.54737,13.31277,23.39572,"NA_peak_4195"
"4196","chr11",18588660,18588863,204,18588766,9,10.56335,7.07728,7.28854,"NA_peak_4196"
"4197","chr11",18634300,18634840,541,18634489,24,26.25132,12.88457,22.1538,"NA_peak_4197"
"4198","chr11",18721671,18721814,144,18721779,5,5.13358,4.153,2.36165,"NA_peak_4198"
"4199","chr11",19025884,19026111,228,19025957,10,11.15201,7.35507,7.83635,"NA_peak_4199"
"4200","chr11",19116968,19117148,181,19117066,16,17.7457,10.15858,14.04409,"NA_peak_4200"
"4201","chr11",19117345,19117491,147,19117482,5,4.13659,3.58538,1.54442,"NA_peak_4201"
"4202","chr11",19196513,19196767,255,19196660,8,8.59369,6.06936,5.47071,"NA_peak_4202"
"4203","chr11",19201933,19202465,533,19202056,11,11.8779,7.66551,8.51293,"NA_peak_4203"
"4204","chr11",19240855,19241189,335,19241007,25,28.45704,13.85358,24.26878,"NA_peak_4204"
"4205","chr11",19680198,19680533,336,19680382,8,8.95406,6.25702,5.79823,"NA_peak_4205"
"4206","chr11",19712599,19713038,440,19712719,10,9.35173,6.33277,6.16739,"NA_peak_4206"
"4207","chr11",19792658,19792847,190,19792768,8,9.23571,6.39832,6.05926,"NA_peak_4207"
"4208","chr11",19957387,19957689,303,19957580,9,8.77991,6.11493,5.6416,"NA_peak_4208"
"4209","chr11",19987543,19987764,222,19987608,6,6.21379,4.78208,3.30868,"NA_peak_4209"
"4210","chr11",19988714,19988916,203,19988765,10,11.6488,7.61383,8.30075,"NA_peak_4210"
"4211","chr11",20000700,20000867,168,20000729,6,6.59219,4.97647,3.65113,"NA_peak_4211"
"4212","chr11",20022858,20023267,410,20022884,6,6.25332,4.80292,3.34402,"NA_peak_4212"
"4213","chr11",20049171,20049366,196,20049179,7,5.9491,4.60565,3.08821,"NA_peak_4213"
"4214","chr11",20112322,20112675,354,20112597,11,10.39906,6.80886,7.13433,"NA_peak_4214"
"4215","chr11",20342825,20343059,235,20342906,7,8.84383,6.12821,5.69667,"NA_peak_4215"
"4216","chr11",20387473,20387819,347,20387511,9,9.39998,6.46666,6.21142,"NA_peak_4216"
"4217","chr11",20610226,20610367,142,20610261,7,8.4545,5.95644,5.34377,"NA_peak_4217"
"4218","chr11",20863616,20863792,177,20863716,6,7.19461,5.26166,4.19792,"NA_peak_4218"
"4219","chr11",22192909,22193189,281,22192943,8,8.05032,5.77256,4.97163,"NA_peak_4219"
"4220","chr11",22477320,22477531,212,22477370,7,8.84383,6.12821,5.69667,"NA_peak_4220"
"4221","chr11",22625480,22625941,462,22625814,13,15.26085,9.28214,11.69334,"NA_peak_4221"
"4222","chr11",22666811,22666989,179,22666893,7,8.84383,6.12821,5.69667,"NA_peak_4222"
"4223","chr11",22829638,22830044,407,22829957,15,17.29059,10.09773,13.61233,"NA_peak_4223"
"4224","chr11",23540188,23540344,157,23540283,7,8.84383,6.12821,5.69667,"NA_peak_4224"
"4225","chr11",24082982,24083217,236,24083079,13,17.15957,10.2302,13.48846,"NA_peak_4225"
"4226","chr11",24235213,24235368,156,24235244,8,10.31466,6.89423,7.05653,"NA_peak_4226"
"4227","chr11",24356571,24356852,282,24356652,14,16.73179,9.94515,13.08389,"NA_peak_4227"
"4228","chr11",24497010,24497195,186,24497045,7,8.84383,6.12821,5.69667,"NA_peak_4228"
"4229","chr11",26331998,26332361,364,26332165,14,17.57585,10.3825,13.88315,"NA_peak_4229"
"4230","chr11",26730829,26730961,133,26730903,6,7.42378,5.36218,4.3972,"NA_peak_4230"
"4231","chr11",27019191,27019408,218,27019246,7,8.84383,6.12821,5.69667,"NA_peak_4231"
"4232","chr11",27202104,27202295,192,27202153,7,7.7866,5.63648,4.73007,"NA_peak_4232"
"4233","chr11",27209620,27209922,303,27209737,30,35.8659,16.40665,31.40447,"NA_peak_4233"
"4234","chr11",27234198,27234509,312,27234463,12,13.24084,8.3043,9.79184,"NA_peak_4234"
"4235","chr11",27339988,27340300,313,27340188,20,26.9076,14.34623,22.78294,"NA_peak_4235"
"4236","chr11",27363057,27363437,381,27363282,16,17.3548,9.93233,13.67315,"NA_peak_4236"
"4237","chr11",27472608,27472943,336,27472831,19,19.19792,10.24059,15.42246,"NA_peak_4237"
"4238","chr11",27506414,27506905,492,27506765,16,19.75574,11.27117,15.95494,"NA_peak_4238"
"4239","chr11",27699087,27699451,365,27699307,8,7.69194,5.56834,4.64299,"NA_peak_4239"
"4240","chr11",27719057,27719411,355,27719275,6,6.25332,4.80292,3.34402,"NA_peak_4240"
"4241","chr11",28108175,28108419,245,28108314,19,21.05744,11.3481,17.19415,"NA_peak_4241"
"4242","chr11",28566740,28567035,296,28566768,7,8.517,5.98475,5.40109,"NA_peak_4242"
"4243","chr11",29656667,29656921,255,29656836,7,8.84383,6.12821,5.69667,"NA_peak_4243"
"4244","chr11",29773625,29774000,376,29773731,21,25.10748,13.1464,21.0582,"NA_peak_4244"
"4245","chr11",30322929,30323330,402,30323042,21,26.62869,13.99663,22.51505,"NA_peak_4245"
"4246","chr11",30584215,30584475,261,30584220,6,5.43625,4.34802,2.63132,"NA_peak_4246"
"4247","chr11",31320943,31321184,242,31320970,6,7.42378,5.36218,4.3972,"NA_peak_4247"
"4248","chr11",31369731,31370053,323,31369783,12,14.87005,9.15928,11.32487,"NA_peak_4248"
"4249","chr11",31509579,31509997,419,31509770,22,27.0151,13.9559,22.88511,"NA_peak_4249"
"4250","chr11",32090855,32091156,302,32091013,11,10.39906,6.80886,7.13433,"NA_peak_4250"
"4251","chr11",32583620,32584028,409,32583685,20,22.49821,11.91551,18.56722,"NA_peak_4251"
"4252","chr11",32616975,32617147,173,32617003,5,6.06117,4.59616,3.16979,"NA_peak_4252"
"4253","chr11",33015759,33016066,308,33015912,8,9.60564,6.57655,6.40156,"NA_peak_4253"
"4254","chr11",33039170,33039992,823,33039315,18,19.37768,10.62745,15.59387,"NA_peak_4254"
"4255","chr11",33065582,33065802,221,33065746,10,11.39341,7.48222,8.06256,"NA_peak_4255"
"4256","chr11",33161275,33161677,403,33161576,10,11.0361,7.29311,7.72923,"NA_peak_4256"
"4257","chr11",33257180,33257604,425,33257228,11,11.01005,7.17077,7.70429,"NA_peak_4257"
"4258","chr11",33291453,33291634,182,33291516,7,8.84383,6.12821,5.69667,"NA_peak_4258"
"4259","chr11",33690567,33690844,278,33690807,7,6.73159,5.06919,3.7781,"NA_peak_4259"
"4260","chr11",33700835,33701102,268,33700979,11,11.50109,7.45375,8.16284,"NA_peak_4260"
"4261","chr11",33724308,33724554,247,33724457,10,12.20839,7.89146,8.82219,"NA_peak_4261"
"4262","chr11",33736303,33736585,283,33736492,11,12.16653,7.82428,8.78364,"NA_peak_4262"
"4263","chr11",33774442,33774633,192,33774459,6,5.52559,4.40012,2.7108,"NA_peak_4263"
"4264","chr11",33779947,33780107,161,33779999,6,6.0612,4.70047,3.16979,"NA_peak_4264"
"4265","chr11",33870325,33870575,251,33870429,6,6.87705,5.1151,3.90998,"NA_peak_4265"
"4266","chr11",33900678,33900864,187,33900706,6,6.87705,5.1151,3.90998,"NA_peak_4266"
"4267","chr11",33936998,33937144,147,33937014,5,4.25082,3.65476,1.64099,"NA_peak_4267"
"4268","chr11",33941666,33941957,292,33941823,7,6.36191,4.85423,3.44346,"NA_peak_4268"
"4269","chr11",34051421,34051832,412,34051535,15,16.34258,9.56102,12.71542,"NA_peak_4269"
"4270","chr11",34105469,34105840,372,34105634,17,20.58139,11.54512,16.74039,"NA_peak_4270"
"4271","chr11",34143256,34143394,139,34143321,5,5.51179,4.34403,2.69844,"NA_peak_4271"
"4272","chr11",34234177,34234318,142,34234209,6,6.54746,4.9541,3.61194,"NA_peak_4272"
"4273","chr11",34251162,34251385,224,34251295,11,12.8017,8.16242,9.38009,"NA_peak_4273"
"4274","chr11",34302565,34302729,165,34302636,6,6.68391,5.02184,3.73487,"NA_peak_4274"
"4275","chr11",34311134,34311481,348,34311378,10,11.51926,7.54745,8.17952,"NA_peak_4275"
"4276","chr11",34346191,34346385,195,34346321,7,5.89457,4.57221,3.03774,"NA_peak_4276"
"4277","chr11",34357029,34357587,559,34357424,12,9.32668,5.95856,6.14369,"NA_peak_4277"
"4278","chr11",34357951,34358210,260,34358105,27,28.01166,12.87131,23.84129,"NA_peak_4278"
"4279","chr11",34438584,34439001,418,34438841,18,21.41627,11.80177,17.5359,"NA_peak_4279"
"4280","chr11",34692331,34692638,308,34692359,8,10.31466,6.89423,7.05653,"NA_peak_4280"
"4281","chr11",34830650,34830802,153,34830659,5,6.06117,4.59616,3.16979,"NA_peak_4281"
"4282","chr11",34916419,34916748,330,34916533,20,21.27088,11.18943,17.39717,"NA_peak_4282"
"4283","chr11",35030738,35030987,250,35030858,11,13.53292,8.5311,10.06605,"NA_peak_4283"
"4284","chr11",35082412,35082752,341,35082508,9,9.85757,6.71496,6.63506,"NA_peak_4284"
"4285","chr11",35192410,35192626,217,35192536,18,23.39828,12.86822,19.42653,"NA_peak_4285"
"4286","chr11",35549892,35550135,244,35549928,10,10.86779,7.2021,7.57193,"NA_peak_4286"
"4287","chr11",35619050,35619221,172,35619133,8,7.40193,5.39857,4.38674,"NA_peak_4287"
"4288","chr11",35662745,35663145,401,35662881,8,9.47808,6.51605,6.2837,"NA_peak_4288"
"4289","chr11",35791438,35791858,421,35791590,15,15.40717,9.01349,11.83156,"NA_peak_4289"
"4290","chr11",35944305,35944514,210,35944396,12,14.39414,8.91971,10.87695,"NA_peak_4290"
"4291","chr11",36149812,36150024,213,36149976,11,12.10739,7.79201,8.72792,"NA_peak_4291"
"4292","chr11",36258694,36258972,279,36258900,5,5.13358,4.153,2.36165,"NA_peak_4292"
"4293","chr11",36289341,36289527,187,36289467,14,15.58538,9.31719,11.99892,"NA_peak_4293"
"4294","chr11",36398527,36398690,164,36398608,5,5.68218,4.42546,2.84892,"NA_peak_4294"
"4295","chr11",36431943,36432081,139,36431984,8,8.31152,5.91724,5.21262,"NA_peak_4295"
"4296","chr11",36455882,36456040,159,36455947,6,5.9522,4.64107,3.08984,"NA_peak_4296"
"4297","chr11",36500403,36500676,274,36500592,13,16.86066,10.08967,13.20695,"NA_peak_4297"
"4298","chr11",36509956,36510397,442,36510143,14,16.34977,9.74001,12.72226,"NA_peak_4298"
"4299","chr11",36594364,36594872,509,36594479,13,15.64041,9.48185,12.05131,"NA_peak_4299"
"4300","chr11",38767112,38767258,147,38767138,5,6.06117,4.59616,3.16979,"NA_peak_4300"
"4301","chr11",40037111,40037241,131,40037217,5,6.06117,4.59616,3.16979,"NA_peak_4301"
"4302","chr11",40293987,40294219,233,40294156,7,8.84383,6.12821,5.69667,"NA_peak_4302"
"4303","chr11",40329296,40329424,129,40329324,5,6.06117,4.59616,3.16979,"NA_peak_4303"
"4304","chr11",40996714,40996878,165,40996791,4,4.76469,3.83013,2.03329,"NA_peak_4304"
"4305","chr11",41204157,41204383,227,41204217,7,8.84383,6.12821,5.69667,"NA_peak_4305"
"4306","chr11",41281168,41281307,140,41281239,6,7.42378,5.36218,4.3972,"NA_peak_4306"
"4307","chr11",41304087,41304371,285,41304300,7,8.216,5.84583,5.12469,"NA_peak_4307"
"4308","chr11",41879392,41879613,222,41879537,5,6.06117,4.59616,3.16979,"NA_peak_4308"
"4309","chr11",42996900,42997130,231,42996998,5,5.77224,4.46733,2.92937,"NA_peak_4309"
"4310","chr11",43311792,43312287,496,43311997,16,18.45128,10.55948,14.7131,"NA_peak_4310"
"4311","chr11",43358853,43359268,416,43359164,12,12.2469,7.73895,8.85887,"NA_peak_4311"
"4312","chr11",43575474,43575653,180,43575583,10,9.93092,6.67456,6.70264,"NA_peak_4312"
"4313","chr11",43680468,43681297,830,43680599,33,36.35024,15.49369,31.87163,"NA_peak_4313"
"4314","chr11",43687543,43687825,283,43687572,7,8.58074,6.01333,5.45932,"NA_peak_4314"
"4315","chr11",43747546,43747769,224,43747670,6,7.36805,5.33814,4.35417,"NA_peak_4315"
"4316","chr11",43830993,43831285,293,43831141,12,15.39281,9.41207,11.81819,"NA_peak_4316"
"4317","chr11",43880518,43880893,376,43880787,9,10.49954,7.0456,7.22806,"NA_peak_4317"
"4318","chr11",44037463,44037622,160,44037507,14,17.05561,10.11559,13.38998,"NA_peak_4318"
"4319","chr11",44066076,44066299,224,44066186,8,8.17848,5.844,5.09009,"NA_peak_4319"
"4320","chr11",44095697,44095873,177,44095770,6,6.68391,5.02184,3.73487,"NA_peak_4320"
"4321","chr11",44207489,44207649,161,44207590,6,7.42378,5.36218,4.3972,"NA_peak_4321"
"4322","chr11",44470968,44471218,251,44471048,13,14.83655,9.05332,11.2935,"NA_peak_4322"
"4323","chr11",44538535,44538699,165,44538620,9,10.62818,7.10925,7.34807,"NA_peak_4323"
"4324","chr11",44565055,44565659,605,44565367,47,46.85725,15.66141,42.07553,"NA_peak_4324"
"4325","chr11",44628046,44628174,129,44628099,7,6.84075,5.13117,3.87668,"NA_peak_4325"
"4326","chr11",44727968,44728129,162,44727984,7,6.69605,5.04887,3.74477,"NA_peak_4326"
"4327","chr11",44766119,44766463,345,44766282,18,17.27129,9.36305,13.59387,"NA_peak_4327"
"4328","chr11",44862269,44862568,300,44862490,18,18.76386,10.26274,15.00986,"NA_peak_4328"
"4329","chr11",44949847,44949993,147,44949896,10,7.58553,5.24024,4.54627,"NA_peak_4329"
"4330","chr11",44950701,44950963,263,44950875,20,18.35619,9.43308,14.62391,"NA_peak_4330"
"4331","chr11",45049063,45049453,391,45049341,8,7.03965,5.18136,4.0568,"NA_peak_4331"
"4332","chr11",45101810,45102057,248,45101911,8,6.2145,4.66902,3.30888,"NA_peak_4332"
"4333","chr11",45105578,45105757,180,45105641,13,11.54313,7.12208,8.20242,"NA_peak_4333"
"4334","chr11",45147141,45147301,161,45147171,8,6.76976,5.01623,3.81277,"NA_peak_4334"
"4335","chr11",45158274,45158460,187,45158326,13,12.3496,7.61428,8.95488,"NA_peak_4335"
"4336","chr11",45180361,45180678,318,45180456,12,9.55452,6.10069,6.3545,"NA_peak_4336"
"4337","chr11",45268074,45268253,180,45268132,8,8.22227,5.86821,5.12966,"NA_peak_4337"
"4338","chr11",45340150,45340375,226,45340247,8,9.73785,6.63819,6.52439,"NA_peak_4338"
"4339","chr11",45754300,45754532,233,45754424,14,13.99036,8.39009,10.49605,"NA_peak_4339"
"4340","chr11",45771852,45772199,348,45772081,12,12.0499,7.62361,8.67416,"NA_peak_4340"
"4341","chr11",45804972,45805291,320,45805136,21,19.75293,9.96761,15.95243,"NA_peak_4341"
"4342","chr11",45847136,45847487,352,45847352,44,47.26245,17.13324,42.47132,"NA_peak_4342"
"4343","chr11",45859646,45860095,450,45859878,30,33.33207,14.90327,28.95872,"NA_peak_4343"
"4344","chr11",45872837,45873063,227,45872920,10,10.11196,6.7791,6.87054,"NA_peak_4344"
"4345","chr11",45917837,45918209,373,45918049,22,21.0339,10.42069,17.1719,"NA_peak_4345"
"4346","chr11",45983120,45983438,319,45983197,10,12.5169,8.03801,9.11254,"NA_peak_4346"
"4347","chr11",45993822,45994001,180,45993870,6,7.30904,5.31241,4.30146,"NA_peak_4347"
"4348","chr11",46050273,46050466,194,46050347,10,13.38846,8.42628,9.93036,"NA_peak_4348"
"4349","chr11",46063286,46063436,151,46063324,8,10.31466,6.89423,7.05653,"NA_peak_4349"
"4350","chr11",46211615,46212055,441,46211734,5,5.51179,4.34403,2.69844,"NA_peak_4350"
"4351","chr11",46239209,46239403,195,46239292,18,16.44895,8.86354,12.81626,"NA_peak_4351"
"4352","chr11",46243598,46243753,156,46243666,7,5.39918,4.26264,2.59941,"NA_peak_4352"
"4353","chr11",46278514,46278660,147,46278554,6,5.68162,4.48977,2.84892,"NA_peak_4353"
"4354","chr11",46297058,46297199,142,46297135,8,5.80435,4.40753,2.95892,"NA_peak_4354"
"4355","chr11",46347223,46347504,282,46347255,9,8.21036,5.7782,5.12032,"NA_peak_4355"
"4356","chr11",46363180,46363378,199,46363203,8,5.95764,4.50566,3.09498,"NA_peak_4356"
"4357","chr11",46389406,46389670,265,46389605,20,18.58244,9.56963,14.83788,"NA_peak_4357"
"4358","chr11",46392668,46392797,130,46392693,18,16.363,8.81131,12.73442,"NA_peak_4358"
"4359","chr11",46414597,46414788,192,46414719,6,6.37551,4.86657,3.45551,"NA_peak_4359"
"4360","chr11",46593631,46593808,178,46593769,6,6.46013,4.90994,3.53254,"NA_peak_4360"
"4361","chr11",46617105,46617246,142,46617168,8,8.4971,6.01779,5.38289,"NA_peak_4361"
"4362","chr11",46649381,46649580,200,46649535,5,5.43105,4.30443,2.62751,"NA_peak_4362"
"4363","chr11",46697192,46697855,664,46697460,34,33.13785,13.22985,28.7724,"NA_peak_4363"
"4364","chr11",46700555,46700729,175,46700675,9,5.18829,3.87297,2.4116,"NA_peak_4364"
"4365","chr11",46826547,46826993,447,46826936,12,15.03867,9.24202,11.48366,"NA_peak_4365"
"4366","chr11",46845825,46846430,606,46846353,14,15.39266,9.20817,11.81819,"NA_peak_4366"
"4367","chr11",46906661,46906847,187,46906792,7,7.68777,5.58647,4.63939,"NA_peak_4367"
"4368","chr11",46914447,46914651,205,46914580,13,11.69502,7.21536,8.34414,"NA_peak_4368"
"4369","chr11",46936678,46936964,287,46936778,7,8.84383,6.12821,5.69667,"NA_peak_4369"
"4370","chr11",47004780,47004964,185,47004865,8,9.73785,6.63819,6.52439,"NA_peak_4370"
"4371","chr11",47097445,47097573,129,47097521,5,6.06117,4.59616,3.16979,"NA_peak_4371"
"4372","chr11",47176873,47177140,268,47176987,19,18.97982,10.10905,15.2149,"NA_peak_4372"
"4373","chr11",47214808,47215067,260,47214939,10,9.5093,6.4268,6.31217,"NA_peak_4373"
"4374","chr11",47248609,47248906,298,47248825,6,6.25332,4.80292,3.34402,"NA_peak_4374"
"4375","chr11",47269978,47270226,249,47270043,14,11.64008,6.95629,8.29273,"NA_peak_4375"
"4376","chr11",47351857,47352062,206,47352003,13,8.94601,5.51719,5.79192,"NA_peak_4376"
"4377","chr11",47352657,47353052,396,47352855,19,15.1526,7.80354,11.59086,"NA_peak_4377"
"4378","chr11",47374007,47374201,195,47374063,9,8.106,5.71526,5.02291,"NA_peak_4378"
"4379","chr11",47408093,47408556,464,47408381,30,29.14641,12.43456,24.93096,"NA_peak_4379"
"4380","chr11",47416146,47416411,266,47416345,23,22.43827,10.93672,18.50938,"NA_peak_4380"
"4381","chr11",47426424,47426559,136,47426518,7,7.32085,5.39498,4.31133,"NA_peak_4381"
"4382","chr11",47454357,47454487,131,47454426,9,9.49717,6.52024,6.3013,"NA_peak_4382"
"4383","chr11",47540268,47540503,236,47540336,4,4.76469,3.83013,2.03329,"NA_peak_4383"
"4384","chr11",47552422,47552662,241,47552447,7,5.44505,4.2917,2.63917,"NA_peak_4384"
"4385","chr11",47553122,47553549,428,47553255,27,31.11398,14.71992,26.82401,"NA_peak_4385"
"4386","chr11",47578738,47579093,356,47578933,8,8.31152,5.91724,5.21262,"NA_peak_4386"
"4387","chr11",47631600,47631850,251,47631739,11,14.39294,8.93466,10.87609,"NA_peak_4387"
"4388","chr11",47642222,47642843,622,47642593,16,17.7457,10.15858,14.04409,"NA_peak_4388"
"4389","chr11",47767252,47767676,425,47767492,38,39.0153,14.99389,34.45146,"NA_peak_4389"
"4390","chr11",47768481,47768627,147,47768549,15,10.75293,6.18154,7.46472,"NA_peak_4390"
"4391","chr11",47917777,47918091,315,47918032,9,8.94722,6.21146,5.79192,"NA_peak_4391"
"4392","chr11",48093882,48094037,156,48093936,6,5.9522,4.64107,3.08984,"NA_peak_4392"
"4393","chr11",48169795,48170173,379,48170017,11,10.82716,7.0635,7.53335,"NA_peak_4393"
"4394","chr11",48182946,48183200,255,48183061,9,10.254,6.92167,7.00203,"NA_peak_4394"
"4395","chr11",51759774,51759910,137,51759790,4,4.14829,3.53864,1.55396,"NA_peak_4395"
"4396","chr11",52386676,52386852,177,52386775,4,3.94211,3.43066,1.37694,"NA_peak_4396"
"4397","chr11",52420688,52420955,268,52420766,5,5.91413,4.53164,3.05609,"NA_peak_4397"
"4398","chr11",52840391,52840580,190,52840551,4,4.56414,3.74047,1.90745,"NA_peak_4398"
"4399","chr11",57072703,57072829,127,57072795,5,6.06117,4.59616,3.16979,"NA_peak_4399"
"4400","chr11",57249155,57249453,299,57249184,7,7.40862,5.44161,4.39198,"NA_peak_4400"
"4401","chr11",57311167,57311637,471,57311485,21,18.26957,9.07904,14.54101,"NA_peak_4401"
"4402","chr11",57324943,57325271,329,57325068,22,21.87037,10.9238,17.96918,"NA_peak_4402"
"4403","chr11",57358733,57358898,166,57358780,5,4.99816,4.08121,2.24133,"NA_peak_4403"
"4404","chr11",57424893,57425096,204,57424939,7,7.40862,5.44161,4.39198,"NA_peak_4404"
"4405","chr11",57499632,57499874,243,57499779,12,12.71996,8.01166,9.30224,"NA_peak_4405"
"4406","chr11",57515569,57515729,161,57515572,5,4.32238,3.69769,1.70183,"NA_peak_4406"
"4407","chr11",57530741,57531049,309,57530944,20,22.06901,11.66323,18.15891,"NA_peak_4407"
"4408","chr11",57568099,57568313,215,57568162,7,7.07148,5.25977,4.08574,"NA_peak_4408"
"4409","chr11",57639341,57639634,294,57639457,9,7.59365,5.40144,4.55243,"NA_peak_4409"
"4410","chr11",57657389,57657748,360,57657600,27,30.46878,14.33683,26.20316,"NA_peak_4410"
"4411","chr11",57667401,57668233,833,57667878,37,36.19131,13.80041,31.71824,"NA_peak_4411"
"4412","chr11",57712151,57712604,454,57712400,18,16.363,8.81131,12.73442,"NA_peak_4412"
"4413","chr11",57741281,57741624,344,57741378,28,33.70157,15.8822,29.31738,"NA_peak_4413"
"4414","chr11",57776221,57776468,248,57776372,12,10.88958,6.92679,7.59231,"NA_peak_4414"
"4415","chr11",57778568,57778760,193,57778660,16,15.68059,8.93709,12.08925,"NA_peak_4415"
"4416","chr11",58059089,58059231,143,58059138,9,10.02266,6.80202,6.78674,"NA_peak_4416"
"4417","chr11",58070688,58070913,226,58070732,8,8.69298,6.12181,5.56263,"NA_peak_4417"
"4418","chr11",58435748,58435904,157,58435840,5,6.06117,4.59616,3.16979,"NA_peak_4418"
"4419","chr11",58578176,58578414,239,58578322,18,16.11104,8.65824,12.49598,"NA_peak_4419"
"4420","chr11",58578815,58579114,300,58579004,10,7.43772,5.14678,4.40977,"NA_peak_4420"
"4421","chr11",58579645,58579947,303,58579702,17,15.47649,8.54906,11.8976,"NA_peak_4421"
"4422","chr11",59106984,59107178,195,59107037,10,11.39341,7.48222,8.06256,"NA_peak_4422"
"4423","chr11",59135979,59136118,140,59136051,9,11.18809,7.37577,7.87046,"NA_peak_4423"
"4424","chr11",59142671,59142848,178,59142695,5,5.31496,4.24637,2.52423,"NA_peak_4424"
"4425","chr11",59172132,59172311,180,59172251,8,6.41507,4.79547,3.49282,"NA_peak_4425"
"4426","chr11",59173293,59173506,214,59173467,8,6.33839,4.74726,3.42137,"NA_peak_4426"
"4427","chr11",59198037,59198289,253,59198239,7,7.83721,5.66183,4.77737,"NA_peak_4427"
"4428","chr11",59419341,59419476,136,59419401,5,5.63841,4.40482,2.81067,"NA_peak_4428"
"4429","chr11",59550387,59550672,286,59550635,11,10.23832,6.71207,6.98839,"NA_peak_4429"
