time,peak,med_3h_lfc
3 hours,chr5.173290318.173290972,-0.41333099585798383
3 hours,chr18.9613550.9614297,0.45232727100218106
3 hours,chr3.38084629.38085607,0.7762060463928517
3 hours,chr3.156449935.156450429,-0.7715304558912202
3 hours,chr4.69858605.69859398,-0.5071558655895039
3 hours,chrX.138914991.138915138,-1.2464771323374486
3 hours,chrX.115416629.115416976,-0.9610262811471615
3 hours,chr12.5441525.5441951,-0.932587390082856
3 hours,chr2.179397147.179397825,1.6861213047138917
3 hours,chr7.82677446.82677832,-0.2402690011380979
3 hours,chr17.44211189.44211942,0.6009835634093947
3 hours,chr11.107018319.107019533,0.278219611110309
3 hours,chr11.103738935.103739582,-0.7978994049321262
3 hours,chr4.14867857.14868343,-1.0099586610042355
3 hours,chr19.38885857.38886510,-0.2863425175629417
3 hours,chr6.109772904.109773181,-1.394555434336134
3 hours,chr4.39732719.39732996,1.560252593819717
3 hours,chr9.122144815.122145306,-0.33651402784754547
3 hours,chr13.109737120.109737986,-0.43349920571999867
3 hours,chr11.65121326.65122814,0.21920343783270813
3 hours,chr1.25389734.25390181,-0.22875676881414697
3 hours,chrX.10618811.10619337,0.8950202050444915
3 hours,chr7.157278554.157279623,0.7269486058266299
3 hours,chr7.151080042.151081467,0.23497915779461653
3 hours,chr5.167065867.167066147,-0.881381814036665
3 hours,chr13.51764237.51764976,-0.5869230566050856
3 hours,chr22.20137678.20138586,-0.6105597642283307
3 hours,chr4.2186260.2186789,-0.35692739787098304
3 hours,chr5.129903765.129905384,0.3877305329888978
3 hours,chr1.110555210.110555954,-0.39032400067655937
3 hours,chr1.78176408.78176727,-0.6071757901865404
3 hours,chr3.194602647.194603168,-0.9113233182946137
3 hours,chr7.87151911.87153551,0.3138127439034273
3 hours,chr14.32427018.32427328,-0.9818609406886447
3 hours,chr19.12716917.12717192,0.7122617071224568
3 hours,chr10.60281139.60281615,0.6624199214390869
3 hours,chr1.31218707.31218984,-0.4494628169790347
3 hours,chr6.17932406.17932828,-0.5285186568039708
3 hours,chr6.163476656.163477410,0.37248472106191577
3 hours,chr17.4709613.4710848,-0.22963386911238803
3 hours,chr12.102100574.102100737,1.2504963462875605
3 hours,chr5.178223738.178224293,-0.5450209330312625
3 hours,chr7.2432222.2433365,0.865863886702638
3 hours,chr15.57319515.57320668,0.6343891680767544
3 hours,chr9.41229386.41230652,0.5894415849604906
3 hours,chr1.118788491.118788909,-1.2919103630623543
3 hours,chr4.137037480.137037923,-0.6712651922418666
3 hours,chr16.11084464.11084929,-0.8177500782439298
3 hours,chr19.3573773.3574290,-0.4344154218498435
3 hours,chr2.74548414.74549415,-0.3233937262216653
3 hours,chr13.94696245.94696486,-1.3405575470030549
3 hours,chr1.228139760.228140832,-0.26757732153712954
3 hours,chr13.112700629.112701463,-0.3006716563041807
3 hours,chr8.97788065.97788623,0.6833508633432375
3 hours,chrX.37453302.37453551,-1.0213794302561858
3 hours,chr17.79970594.79970966,0.6085036025028552
3 hours,chr10.110745487.110745967,-0.8993795461145506
3 hours,chr1.221174526.221175295,-0.2939107243548902
3 hours,chr1.40860960.40862829,0.2685594246871803
3 hours,chr10.71634716.71635663,-0.7102910502492907
3 hours,chr5.97411022.97411496,-0.6974396500335309
3 hours,chr6.56692963.56693528,-0.48686635276188617
3 hours,chr3.93979831.93980846,0.16494407739118522
3 hours,chr16.10963973.10964636,0.16573036353185833
3 hours,chr6.7903821.7904008,-0.7168781775963513
3 hours,chr19.16446942.16447489,-0.4075646620669091
3 hours,chr7.8296057.8296557,-0.43759212891747734
3 hours,chr11.76256943.76257382,-0.7913617852895932
3 hours,chr6.4297137.4297791,-0.5288862265255427
3 hours,chr2.16718239.16718542,-0.7045489339602597
3 hours,chr16.84116070.84117651,0.2949099281884999
3 hours,chr13.38613481.38613810,-0.5006319108804402
3 hours,chr1.44389935.44390894,0.36765464812435145
3 hours,chr19.12873440.12874534,1.0021285162576379
3 hours,chr7.44769346.44770054,-0.2519640225681612
3 hours,chr12.120476369.120476571,-0.5877420252215586
3 hours,chr11.112631211.112631689,0.5759898099662781
3 hours,chr7.5302640.5303447,0.5191010551685595
3 hours,chr5.172733259.172734179,-0.5545432822579568
3 hours,chr12.66859554.66860865,0.44111733795962493
3 hours,chr8.106004995.106005187,-0.5125522610855378
3 hours,chr17.80825408.80825915,0.9482354932851843
3 hours,chr9.112288092.112288529,-0.4656727904240505
3 hours,chr18.46173364.46174993,0.2963788443014561
3 hours,chr18.46148739.46149149,0.7272265898539223
3 hours,chr20.59584108.59584701,0.7586526638642992
3 hours,chr22.38335994.38336769,-0.5122243405556657
3 hours,chr20.45293391.45294042,0.45303120594522195
3 hours,chr3.108420832.108421341,-0.8712018136495833
3 hours,chr13.26621608.26622157,-0.8568568579633341
3 hours,chrX.136751422.136751734,-1.0671534927920003
3 hours,chr1.23779839.23780329,0.9450736219730278
3 hours,chrX.27808393.27809348,0.9935361138936254
3 hours,chr16.22047596.22048090,-0.7377615788149322
3 hours,chr7.204603.206533,0.8834163530703965
3 hours,chrX.115368039.115368285,-0.6519714779658077
3 hours,chr4.62232861.62233080,-0.7085131816288265
3 hours,chr5.95113330.95114034,-0.3180320538511654
3 hours,chr20.10315014.10315412,-0.6561322632254101
3 hours,chr2.182762064.182762520,-0.46875291125217144
3 hours,chrX.41222663.41223005,-0.5084934223072792
3 hours,chr6.46652489.46653754,0.22650952296351168
3 hours,chr7.112452193.112452675,0.251601130334429
3 hours,chr7.131608066.131608409,-1.2675835236870558
3 hours,chr1.23790174.23790532,0.53887974886993
3 hours,chr7.92880236.92880875,0.476648470085256
3 hours,chr8.70156593.70157881,1.536871089230781
3 hours,chr10.31318255.31319877,0.25684389963505794
3 hours,chr2.41895800.41896930,-0.6096382456490574
3 hours,chr6.4473138.4473729,1.0487391598572726
3 hours,chr1.197868873.197869214,-0.7518855376045179
3 hours,chr8.134581047.134581370,1.4984039727781449
3 hours,chr16.1102930.1103450,-0.5025959239940274
3 hours,chr1.27012579.27013374,-0.2409499003993707
3 hours,chr11.115779014.115779827,-0.4317595836985073
3 hours,chr11.109527348.109527814,0.9699665605164673
3 hours,chr11.109960850.109961150,-1.0240187150467903
3 hours,chr18.50944253.50944661,-0.7304203550033885
3 hours,chr4.2008678.2010117,0.32804526970564307
3 hours,chr2.98191823.98192233,-0.7912161413902112
3 hours,chr2.74856082.74856575,-0.5609006004619852
3 hours,chr5.62305560.62307418,0.17194849342858998
3 hours,chr13.84399520.84399977,-0.299852512227989
3 hours,chr17.43917856.43918085,1.4516818636109547
3 hours,chr7.83849182.83849539,0.8554612785241601
3 hours,chr1.203726393.203727017,-0.5885642572370813
3 hours,chr16.67748827.67749473,0.1020204093855408
3 hours,chr3.102229053.102229646,1.0926013520490623
3 hours,chr11.113806262.113806870,0.6071180755892227
3 hours,chr1.22133234.22134326,-0.46063616771727656
3 hours,chr7.155763849.155764968,-0.4009689202743236
3 hours,chr2.39664967.39665638,0.24153329490049114
3 hours,chr3.67094759.67095088,-0.5590445591266651
3 hours,chr8.140729741.140730125,1.3923395881808156
3 hours,chr8.48925690.48925861,-0.69456586750936955
3 hours,chr7.151735488.151736910,0.2807953397487877
3 hours,chr19.39157671.39158367,0.4386396747512993
3 hours,chr8.94241945.94242565,-0.39843786849261775
3 hours,chr10.105893816.105894349,-0.82816698713402
3 hours,chr16.66020134.66020958,-0.49639013655556696
3 hours,chr16.81832717.81832981,-1.6080745950361157
3 hours,chr3.171788645.171788985,-0.7721354621851765
3 hours,chr10.100730736.100731612,0.716166598399671
3 hours,chr20.57498546.57499066,-0.4834087610940152
3 hours,chr7.149431718.149432986,0.7611695290290579
3 hours,chrX.63918675.63919050,-0.6691969377672862
3 hours,chr10.126892025.126892654,1.1452556943128107
3 hours,chr17.49496179.49498088,0.49521911454140355
3 hours,chr3.178777623.178778248,-0.41297606919744956
3 hours,chr11.765136.765518,-0.3782197060527648
3 hours,chr2.176637375.176638554,0.31818924809662397
3 hours,chr2.153975346.153975815,-0.6723401429532434
3 hours,chr1.113874352.113874832,-1.3163235981312356
3 hours,chr3.143187152.143187560,-0.9197619944005169
3 hours,chr5.175353802.175354195,-0.7620569998306268
3 hours,chr10.454928.455189,-0.3237360525565487
3 hours,chr4.72341056.72341687,1.5220336441562412
3 hours,chr1.34268142.34268884,-0.5455029110512002
3 hours,chr14.89773233.89774301,-0.5194044114796763
3 hours,chr1.201582102.201583248,-0.3231015807052482
3 hours,chr6.37569311.37569739,0.3300784307363397
3 hours,chr4.3075113.3075712,0.4409095773249314
3 hours,chr17.61454492.61455279,0.6975049459017153
3 hours,chr10.85627748.85628376,0.7802883454834014
3 hours,chr1.50977075.50977466,0.7106787983188042
3 hours,chr3.151058640.151059093,-0.7390503493799845
3 hours,chr14.104800349.104801652,-0.5579568436334528
3 hours,chr2.102704452.102704980,-0.24291010326771834
3 hours,chr19.28164218.28164771,-1.0906030504953048
3 hours,chr4.140257518.140257920,-0.2065543116900439
3 hours,chr5.72531700.72532135,0.7098658267585288
3 hours,chr5.9046480.9047362,-0.04821847597564943
3 hours,chr10.359023.359537,-0.1876715010331478
3 hours,chr3.142904526.142905076,-0.45887018448822836
3 hours,chr16.65287406.65287616,-0.8450878594436109
3 hours,chr14.87979684.87980200,-0.5476959583067842
3 hours,chr15.66788864.66789355,-0.8472932479695856
3 hours,chr8.66507205.66508300,-0.14037532059793634
3 hours,chr6.154596817.154597015,-0.915746749479966
3 hours,chr20.23266628.23266921,-0.7060415027439958
3 hours,chrX.120672420.120672706,-0.48390452621622715
3 hours,chr20.17681060.17681802,0.21747203349277688
3 hours,chr19.45815546.45816364,-0.3606733239429465
3 hours,chr10.85679052.85679552,-0.9344691229125105
3 hours,chr17.81928476.81929039,1.0881026457700795
3 hours,chr4.55321723.55322284,-0.3067922371319952
3 hours,chr19.1377159.1377729,0.6402751828682108
3 hours,chr6.105038281.105038512,0.8402934509166762
3 hours,chr21.20376413.20376729,-1.245319908427835
3 hours,chr1.220485153.220485383,-0.24751313873879877
3 hours,chr7.46210409.46210944,-0.7565733851944092
3 hours,chr22.44262012.44262758,-0.6020268957899104
3 hours,chr4.74038137.74039505,0.5186836754779245
3 hours,chr1.234869243.234869897,-0.7231474791272343
3 hours,chr1.93693014.93693735,-0.3843475650506185
3 hours,chr7.107462997.107463790,-0.4531684254836039
3 hours,chr2.130155940.130156594,-0.5062032426613219
3 hours,chr13.97574961.97575271,-1.1566232001550798
3 hours,chr7.139602224.139603562,-0.3417069667359147
3 hours,chr12.108939719.108940015,-0.8207394985401071
3 hours,chr1.230263124.230264260,-0.5475821506077181
3 hours,chr9.136711813.136712492,-0.2817119455999806
3 hours,chr11.74720964.74721315,-0.4536456489662992
3 hours,chr10.86345677.86346742,-0.10865601449754969
3 hours,chr9.112717503.112718445,0.23926716705494044
3 hours,chr19.47735140.47735509,-0.8334728781430489
3 hours,chr15.98850988.98851421,-0.15932104192663799
3 hours,chr10.114786543.114787407,1.39913972343233
3 hours,chr5.150574187.150574682,1.0083392951549475
3 hours,chr1.198018505.198019194,-0.15935162985257456
3 hours,chr14.104715574.104716074,0.2841086900179317
3 hours,chr9.4297192.4298774,0.296970232344659
3 hours,chr4.160877572.160877802,-0.3154448538657856
3 hours,chr15.37046952.37047598,0.5028740963934775
3 hours,chr11.33691941.33692488,0.8043722188467157
3 hours,chr4.99949063.99949785,0.2755718809908303
3 hours,chr12.50240719.50241051,-0.7260699167708967
3 hours,chr8.73975990.73976618,0.5552160248903859
3 hours,chr2.193695465.193695639,-0.6137577706715529
3 hours,chr9.17905841.17907537,0.5492397709102086
3 hours,chr21.43884020.43884902,-0.39625428533219864
3 hours,chr16.85055438.85055991,-0.7899911946977543
3 hours,chr2.69094577.69094783,-1.0849040737884352
3 hours,chr5.179632186.179632910,1.3322359373743076
3 hours,chr6.90397908.90398593,-0.3021134032274322
3 hours,chr8.143213874.143214222,0.6829309698653652
3 hours,chr3.12736755.12737166,1.0652204984338078
3 hours,chr8.11692841.11693832,0.7250118438276645
3 hours,chr2.79383553.79384144,-1.0301581126201176
3 hours,chr5.140966006.140967548,0.3920126376285529
3 hours,chr13.24630828.24631270,-0.6105531066415688
3 hours,chr17.8295111.8295996,-0.22597287356770934
3 hours,chr6.1381680.1382295,-0.5327371576410624
3 hours,chr14.103427556.103428015,-0.5779418042333941
3 hours,chr13.109700000.109700437,-0.38152279914969744
3 hours,chr7.30836982.30837444,-0.7981956116694598
3 hours,chr7.90766649.90767384,-0.1471557853070955
3 hours,chr12.2650887.2651587,0.4249556699349901
3 hours,chr2.24930776.24931283,-0.26639872746503324
3 hours,chr2.140457591.140457932,-0.6426009371434434
3 hours,chrX.132758782.132759007,-0.46806259668469474
3 hours,chr12.119055971.119056283,-0.8468895511386659
3 hours,chr16.610910.611570,0.8283933880380712
3 hours,chr16.2165777.2166400,1.4563611560481446
3 hours,chr4.62693057.62693393,-0.9150053983553805
3 hours,chr1.230122504.230123164,-0.5309229144361662
3 hours,chr3.141452107.141452385,-0.48135071718882794
3 hours,chr2.177168133.177168723,0.39216965257138003
3 hours,chr20.46130098.46130488,-0.7799918162295545
3 hours,chr20.25230031.25230572,-0.5784910923479258
3 hours,chr2.3316793.3317087,0.9012487529476116
3 hours,chr4.90727897.90728592,0.4499371656633686
3 hours,chr16.62034027.62036786,0.39127418165272143
3 hours,chr12.48423188.48424102,0.20307197609027372
3 hours,chr6.82017189.82017704,-0.490235476572896
3 hours,chr8.123693524.123694089,-0.8575378148009732
3 hours,chr18.57629958.57630765,-0.22030547550999646
3 hours,chr10.35382208.35382557,-0.6727516991573061
3 hours,chr11.4863663.4864358,-0.7034805392257668
3 hours,chr17.12085580.12085886,-0.5127858318999833
3 hours,chr10.24866612.24866798,1.4398567736599868
3 hours,chr15.66862178.66862316,-1.0614927948406676
3 hours,chr2.206915206.206915592,-0.8532027127996209
3 hours,chr2.134411581.134412309,-0.5124307230076264
3 hours,chr10.91816715.91817463,0.8922647161787525
3 hours,chr15.78206545.78207150,-0.7415896774713804
3 hours,chr7.74284872.74285172,0.7899289441802964
3 hours,chr11.8268058.8268808,0.6186030764703738
3 hours,chr22.26476776.26477751,0.6763181248690497
3 hours,chr20.33442460.33442913,0.727821367479673
3 hours,chr16.2987703.2988275,-0.9003836002954575
3 hours,chr3.55151243.55151634,-1.04488770273622
3 hours,chr13.44745266.44745633,-0.4493172242998627
3 hours,chr6.27561577.27561900,-0.2979910735738226
3 hours,chr3.124121739.124122285,-0.8286494952397642
3 hours,chr3.85081309.85081877,-0.2959904742477253
3 hours,chr7.135253927.135254720,-0.26661725240344447
3 hours,chr6.68975174.68975365,-0.6782026848255067
3 hours,chr14.99467358.99468096,-0.38189535540007324
3 hours,chr8.18137459.18138218,-0.583963299286643
3 hours,chr11.120346278.120346529,0.41731780520724876
3 hours,chr1.110218849.110218990,-0.5735198996328018
3 hours,chr2.206260251.206260572,-0.844705797575684
3 hours,chr2.99335909.99338261,0.24673919211501172
3 hours,chr8.141566991.141567340,-0.7743908591076116
3 hours,chr6.3345744.3346332,-0.498120221187619
3 hours,chr15.71198912.71200355,0.32813541847340755
3 hours,chr15.39592591.39592961,-1.1673982620014205
3 hours,chr13.112776027.112776456,-0.6365687899284782
3 hours,chr1.41766604.41766989,-0.7992553892539032
3 hours,chr3.48033872.48034632,0.5529002704214601
3 hours,chr20.44600662.44601423,-0.15574264881960698
3 hours,chr17.64572683.64573073,-0.3226088888428258
3 hours,chr12.13534657.13535191,0.1110632600630529
3 hours,chr12.117118952.117120000,-0.36105797796821726
3 hours,chrX.44004054.44004331,-0.02483224087162164
3 hours,chr14.50056005.50056706,0.6377093806596746
3 hours,chr4.141056468.141056802,0.80187123781499
3 hours,chr14.35133643.35134297,0.7729772704035147
3 hours,chr14.23237775.23238193,-0.758088676177815
3 hours,chr7.5345710.5346235,0.5207872008407064
3 hours,chrX.110681611.110682717,0.6991028273948223
3 hours,chrX.47658605.47659440,-0.35381722908887525
3 hours,chr16.57757099.57757773,-0.21533300639806585
3 hours,chr18.13309273.13310048,-0.6631107004360832
3 hours,chr17.7583279.7584485,-0.3417678237201418
3 hours,chr19.12956617.12957601,-0.1763109641165963
3 hours,chr6.123030285.123030629,-0.46803109920978775
3 hours,chr1.35590650.35591435,0.8654356831331791
3 hours,chr11.33930855.33931428,-0.7805698873558726
3 hours,chr12.104598810.104599177,-0.8028571196982712
3 hours,chr1.38986777.38987009,-0.3456851976959392
3 hours,chr12.79373832.79374166,-1.1376194087056053
3 hours,chr1.195851632.195852271,1.155002025062735
3 hours,chr19.13796597.13797029,0.6754007029774591
3 hours,chr7.2538002.2538469,0.8049115794969205
3 hours,chr2.136384703.136385113,-0.3135999760443611
3 hours,chr15.101276548.101277835,0.2810372823685867
3 hours,chr17.17036643.17037057,0.5198627984195286
3 hours,chr18.33697591.33697992,-0.7048636932966591
3 hours,chr11.48061203.48061636,-0.33561466830005315
3 hours,chr5.179486701.179487330,-0.7434600551586532
3 hours,chr2.30625705.30626173,-0.2678423521188853
3 hours,chr19.33797710.33798156,0.6734023445008792
3 hours,chrX.134012842.134013624,-0.5098827767728455
3 hours,chr2.8394626.8395251,-0.6162545574227127
3 hours,chr5.111746880.111747105,-0.7046999620972103
3 hours,chr7.22356677.22358010,0.3295991903037856
3 hours,chr17.34579108.34580887,0.1477734412603442
3 hours,chr6.3912833.3913455,-0.28961545673993117
3 hours,chr22.38257853.38258177,-0.9347817514036708
3 hours,chr5.78574722.78575160,-0.6478674486432299
3 hours,chr1.212561533.212561954,0.5407735341428688
3 hours,chr17.35577940.35579217,0.30621952716567513
3 hours,chr1.29043403.29043976,-1.0504371612843661
3 hours,chr9.128558428.128559477,0.4157503926765118
3 hours,chr16.89565299.89566366,-0.49066985290383913
3 hours,chr1.92755612.92756391,-0.22173715391370918
3 hours,chr19.47963214.47963479,-0.5193706354588321
3 hours,chr12.93467189.93468256,0.03297514670025592
3 hours,chr1.24203189.24203677,-0.2768265313397027
3 hours,chr7.92589660.92590587,0.23178961217825744
3 hours,chr5.41418630.41419073,0.7446218096302077
3 hours,chr6.6494729.6495079,-0.3459374753462161
3 hours,chr12.107145258.107145765,-1.3100191269799397
